video_id,source_dataset,path,question_rows,probe_backend,duration_seconds,fps,frame_count,width,height,flag_lt_2s,flag_lt_1s,flag_lt_0_5s,speed_distortion_risk,error
agqa_JR6VG.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_JR6VG.mp4,3,opencv,1.08,25.0,27,180,320,True,False,False,True,
agqa_JV524.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_JV524.mp4,1,opencv,0.92,25.0,23,180,320,True,True,False,True,
agqa_JZDL6.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_JZDL6.mp4,1,opencv,0.96,25.0,24,320,212,True,True,False,True,
agqa_K6DF2.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_K6DF2.mp4,3,opencv,1.2,25.0,30,320,240,True,False,False,True,
agqa_K9BLQ.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_K9BLQ.mp4,1,opencv,0.76,25.0,19,240,320,True,True,False,True,
agqa_K9HPB.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_K9HPB.mp4,2,opencv,0.56,25.0,14,320,180,True,True,False,True,
agqa_KENG1.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_KENG1.mp4,1,opencv,1.48,25.0,37,180,320,True,False,False,True,
agqa_KLO0K.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_KLO0K.mp4,1,opencv,1.08,25.0,27,320,240,True,False,False,True,
agqa_KTQEL.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_KTQEL.mp4,2,opencv,1.32,25.0,33,180,320,True,False,False,True,
agqa_KW3BO.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_KW3BO.mp4,1,opencv,2.28,25.0,57,320,180,False,False,False,False,
agqa_KZS5M.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_KZS5M.mp4,2,opencv,2.8,25.0,70,180,320,False,False,False,False,
agqa_L0HDB.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_L0HDB.mp4,3,opencv,2.12,25.0,53,180,320,False,False,False,False,
agqa_L1U23.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_L1U23.mp4,1,opencv,0.96,25.0,24,320,180,True,True,False,True,
agqa_L4FWN.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_L4FWN.mp4,3,opencv,0.8,25.0,20,320,180,True,True,False,True,
agqa_L4VNK.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_L4VNK.mp4,2,opencv,0.64,25.0,16,320,240,True,True,False,True,
agqa_LA266.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_LA266.mp4,2,opencv,1.16,25.0,29,180,320,True,False,False,True,
agqa_LBGFT.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_LBGFT.mp4,2,opencv,0.8,25.0,20,320,180,True,True,False,True,
agqa_LPPFL.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_LPPFL.mp4,1,opencv,0.36,25.0,9,320,240,True,True,True,True,
agqa_LQC89.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_LQC89.mp4,1,opencv,2.44,25.0,61,320,180,False,False,False,False,
agqa_LUTIO.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_LUTIO.mp4,2,opencv,1.0,25.0,25,320,180,True,False,False,True,
agqa_LWJGN.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_LWJGN.mp4,1,opencv,0.6,25.0,15,320,240,True,True,False,True,
agqa_M0ENV.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_M0ENV.mp4,1,opencv,0.6,25.0,15,320,180,True,True,False,True,
agqa_M0KKW.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_M0KKW.mp4,1,opencv,0.72,25.0,18,320,180,True,True,False,True,
agqa_M1GW9.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_M1GW9.mp4,1,opencv,1.4,25.0,35,180,320,True,False,False,True,
agqa_MCMCR.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_MCMCR.mp4,2,opencv,0.84,25.0,21,180,320,True,True,False,True,
agqa_ME4YL.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_ME4YL.mp4,1,opencv,3.12,25.0,78,320,180,False,False,False,False,
agqa_MILRI.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_MILRI.mp4,1,opencv,0.28,25.0,7,320,180,True,True,True,True,
agqa_MIV2M.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_MIV2M.mp4,2,opencv,1.4,25.0,35,320,180,True,False,False,True,
agqa_MJZJM.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_MJZJM.mp4,1,opencv,0.68,25.0,17,320,180,True,True,False,True,
agqa_MQSXF.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_MQSXF.mp4,2,opencv,0.2,25.0,5,320,240,True,True,True,True,
agqa_MQXAJ.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_MQXAJ.mp4,3,opencv,0.8,25.0,20,180,320,True,True,False,True,
agqa_MR66M.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_MR66M.mp4,1,opencv,1.16,25.0,29,320,180,True,False,False,True,
agqa_MSQA1.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_MSQA1.mp4,9,opencv,2.0,25.0,50,180,320,False,False,False,False,
agqa_MTUR3.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_MTUR3.mp4,1,opencv,1.12,25.0,28,320,240,True,False,False,True,
agqa_N0DXI.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_N0DXI.mp4,1,opencv,0.92,25.0,23,320,240,True,True,False,True,
agqa_N7X3T.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_N7X3T.mp4,1,opencv,0.8,25.0,20,180,320,True,True,False,True,
agqa_N93LD.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_N93LD.mp4,2,opencv,1.0,25.0,25,320,180,True,False,False,True,
agqa_NA5F9.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_NA5F9.mp4,4,opencv,0.4,25.0,10,180,320,True,True,True,True,
agqa_NC1OC.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_NC1OC.mp4,1,opencv,2.88,25.0,72,180,320,False,False,False,False,
agqa_NDYOR.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_NDYOR.mp4,1,opencv,1.84,25.0,46,320,180,True,False,False,True,
agqa_NKE77.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_NKE77.mp4,2,opencv,1.24,25.0,31,320,240,True,False,False,True,
agqa_NOLQ7.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_NOLQ7.mp4,1,opencv,0.76,25.0,19,320,180,True,True,False,True,
agqa_NSM0B.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_NSM0B.mp4,1,opencv,0.4,25.0,10,180,320,True,True,True,True,
agqa_O9WFN.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_O9WFN.mp4,1,opencv,0.88,25.0,22,320,214,True,True,False,True,
agqa_OCVY4.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_OCVY4.mp4,5,opencv,1.88,25.0,47,320,240,True,False,False,True,
agqa_OT35M.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_OT35M.mp4,1,opencv,2.04,25.0,51,320,180,False,False,False,False,
agqa_P2HZG.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_P2HZG.mp4,3,opencv,0.92,25.0,23,320,180,True,True,False,True,
agqa_P3JMV.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_P3JMV.mp4,1,opencv,1.56,25.0,39,320,178,True,False,False,True,
agqa_P76D1.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_P76D1.mp4,1,opencv,1.28,25.0,32,320,180,True,False,False,True,
agqa_P76PG.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_P76PG.mp4,1,opencv,0.36,25.0,9,320,180,True,True,True,True,
agqa_PGPSJ.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_PGPSJ.mp4,1,opencv,2.96,25.0,74,214,320,False,False,False,False,
agqa_QFL2O.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_QFL2O.mp4,1,opencv,0.44,25.0,11,240,320,True,True,True,True,
agqa_QJ389.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_QJ389.mp4,1,opencv,0.88,25.0,22,320,240,True,True,False,True,
agqa_QQTQN.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_QQTQN.mp4,1,opencv,0.52,25.0,13,240,320,True,True,False,True,
agqa_QRSRE.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_QRSRE.mp4,2,opencv,1.32,25.0,33,320,180,True,False,False,True,
agqa_QUAFE.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_QUAFE.mp4,1,opencv,2.12,25.0,53,320,180,False,False,False,False,
agqa_R390Z.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_R390Z.mp4,1,opencv,1.4,25.0,35,214,320,True,False,False,True,
agqa_R4ENI.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_R4ENI.mp4,2,opencv,1.72,25.0,43,180,320,True,False,False,True,
agqa_R6XU9.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_R6XU9.mp4,1,opencv,0.84,25.0,21,320,240,True,True,False,True,
agqa_R87CC.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_R87CC.mp4,3,opencv,1.56,25.0,39,180,320,True,False,False,True,
agqa_RG1XI.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_RG1XI.mp4,1,opencv,1.04,25.0,26,180,320,True,False,False,True,
agqa_ROL2T.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_ROL2T.mp4,1,opencv,1.2,25.0,30,320,240,True,False,False,True,
agqa_RPY8D.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_RPY8D.mp4,2,opencv,1.72,25.0,43,320,214,True,False,False,True,
agqa_S0LA8.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_S0LA8.mp4,1,opencv,1.6,25.0,40,320,180,True,False,False,True,
agqa_S0Z00.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_S0Z00.mp4,1,opencv,1.8,25.0,45,320,240,True,False,False,True,
agqa_SBT2X.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_SBT2X.mp4,1,opencv,1.28,25.0,32,320,240,True,False,False,True,
agqa_SCHOY.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_SCHOY.mp4,3,opencv,1.8,25.0,45,320,240,True,False,False,True,
agqa_SILHS.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_SILHS.mp4,4,opencv,1.44,25.0,36,180,320,True,False,False,True,
agqa_SQKE4.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_SQKE4.mp4,2,opencv,1.52,25.0,38,320,180,True,False,False,True,
agqa_SU2UY.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_SU2UY.mp4,2,opencv,0.56,25.0,14,320,240,True,True,False,True,
agqa_SXFG6.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_SXFG6.mp4,4,opencv,1.04,25.0,26,240,320,True,False,False,True,
agqa_T53HV.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_T53HV.mp4,1,opencv,0.32,25.0,8,320,240,True,True,True,True,
agqa_T5E2T.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_T5E2T.mp4,1,opencv,2.16,25.0,54,320,180,False,False,False,False,
agqa_TA23R.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_TA23R.mp4,1,opencv,1.0,25.0,25,320,236,True,False,False,True,
agqa_TA8G7.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_TA8G7.mp4,1,opencv,0.76,25.0,19,180,320,True,True,False,True,
agqa_TEV5K.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_TEV5K.mp4,1,opencv,0.8,25.0,20,214,320,True,True,False,True,
agqa_TF8NL.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_TF8NL.mp4,1,opencv,0.88,25.0,22,320,240,True,True,False,True,
agqa_THW67.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_THW67.mp4,2,opencv,3.16,25.0,79,320,240,False,False,False,False,
agqa_TIWRY.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_TIWRY.mp4,3,opencv,1.92,25.0,48,320,180,True,False,False,True,
agqa_TS880.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_TS880.mp4,2,opencv,0.96,25.0,24,320,180,True,True,False,True,
agqa_TSYR3.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_TSYR3.mp4,1,opencv,1.04,25.0,26,320,180,True,False,False,True,
agqa_TZL6H.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_TZL6H.mp4,3,opencv,0.48,25.0,12,180,320,True,True,True,True,
agqa_U36AB.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_U36AB.mp4,1,opencv,0.64,25.0,16,320,180,True,True,False,True,
agqa_UBVV7.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_UBVV7.mp4,5,opencv,1.88,25.0,47,240,320,True,False,False,True,
agqa_UHDEF.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_UHDEF.mp4,4,opencv,2.24,25.0,56,320,240,False,False,False,False,
agqa_UOBM0.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_UOBM0.mp4,2,opencv,1.08,25.0,27,320,180,True,False,False,True,
agqa_UUX4G.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_UUX4G.mp4,1,opencv,1.12,25.0,28,320,240,True,False,False,True,
agqa_VAIVN.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_VAIVN.mp4,5,opencv,1.72,25.0,43,320,180,True,False,False,True,
agqa_VG94P.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_VG94P.mp4,1,opencv,0.6,25.0,15,320,240,True,True,False,True,
agqa_VNMNF.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_VNMNF.mp4,1,opencv,1.36,25.0,34,320,180,True,False,False,True,
agqa_VSWNF.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_VSWNF.mp4,1,opencv,1.6,25.0,40,320,240,True,False,False,True,
agqa_VSYFA.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_VSYFA.mp4,1,opencv,1.56,25.0,39,180,320,True,False,False,True,
agqa_VU7P7.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_VU7P7.mp4,1,opencv,1.12,25.0,28,180,320,True,False,False,True,
agqa_VX7P0.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_VX7P0.mp4,2,opencv,0.56,25.0,14,180,320,True,True,False,True,
agqa_W3I8W.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_W3I8W.mp4,3,opencv,1.28,25.0,32,214,320,True,False,False,True,
agqa_WB17C.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_WB17C.mp4,1,opencv,1.0,25.0,25,320,180,True,False,False,True,
agqa_WDF45.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_WDF45.mp4,1,opencv,1.4,25.0,35,320,180,True,False,False,True,
agqa_WNKL6.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_WNKL6.mp4,1,opencv,0.96,25.0,24,320,180,True,True,False,True,
agqa_WVB7F.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_WVB7F.mp4,2,opencv,0.92,25.0,23,180,320,True,True,False,True,
agqa_WYHPH.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_WYHPH.mp4,1,opencv,0.36,25.0,9,240,320,True,True,True,True,
agqa_X3KFE.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_X3KFE.mp4,2,opencv,1.76,25.0,44,180,320,True,False,False,True,
agqa_X898O.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_X898O.mp4,1,opencv,0.56,25.0,14,320,180,True,True,False,True,
agqa_X8DZV.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_X8DZV.mp4,4,opencv,2.24,25.0,56,320,180,False,False,False,False,
agqa_X91NG.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_X91NG.mp4,10,opencv,1.2,25.0,30,320,180,True,False,False,True,
agqa_XBXKO.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_XBXKO.mp4,6,opencv,0.76,25.0,19,214,320,True,True,False,True,
agqa_XF2ZM.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_XF2ZM.mp4,3,opencv,2.2,25.0,55,214,320,False,False,False,False,
agqa_XI9LI.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_XI9LI.mp4,1,opencv,1.16,25.0,29,320,180,True,False,False,True,
agqa_XUV0Y.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_XUV0Y.mp4,3,opencv,1.84,25.0,46,320,240,True,False,False,True,
agqa_XXU6H.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_XXU6H.mp4,1,opencv,0.96,25.0,24,320,178,True,True,False,True,
agqa_Y50QF.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_Y50QF.mp4,2,opencv,1.8,25.0,45,214,320,True,False,False,True,
agqa_Y6ROG.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_Y6ROG.mp4,1,opencv,1.24,25.0,31,180,320,True,False,False,True,
agqa_YE6TZ.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_YE6TZ.mp4,2,opencv,1.48,25.0,37,180,320,True,False,False,True,
agqa_YJ1KW.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_YJ1KW.mp4,2,opencv,1.4,25.0,35,320,240,True,False,False,True,
agqa_Z0KN7.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_Z0KN7.mp4,1,opencv,0.64,25.0,16,320,240,True,True,False,True,
agqa_Z6U1X.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_Z6U1X.mp4,1,opencv,1.08,25.0,27,180,320,True,False,False,True,
agqa_Z7QTA.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_Z7QTA.mp4,1,opencv,1.2,25.0,30,320,180,True,False,False,True,
agqa_ZPUVC.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_ZPUVC.mp4,4,opencv,1.68,25.0,42,320,180,True,False,False,True,
agqa_ZZ4GP.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_ZZ4GP.mp4,1,opencv,0.48,25.0,12,320,180,True,True,True,True,
agqa_ZZ89F.mp4,agqa,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/agqa_ZZ89F.mp4,2,opencv,1.16,25.0,29,180,320,True,False,False,True,
bf_P03_cam01_P03_cereals.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P03_cam01_P03_cereals.mp4,8,opencv,55.6,15.0,834,320,240,False,False,False,False,
bf_P03_cam01_P03_friedegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P03_cam01_P03_friedegg.mp4,2,opencv,284.533333,15.0,4268,320,240,False,False,False,False,
bf_P03_webcam01_P03_friedegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P03_webcam01_P03_friedegg.mp4,14,opencv,284.533333,15.0,4268,320,240,False,False,False,False,
bf_P04_cam01_P04_cereals.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P04_cam01_P04_cereals.mp4,2,opencv,32.2,15.0,483,320,240,False,False,False,False,
bf_P04_cam01_P04_scrambledegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P04_cam01_P04_scrambledegg.mp4,21,opencv,181.8,15.0,2727,320,240,False,False,False,False,
bf_P04_webcam01_P04_scrambledegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P04_webcam01_P04_scrambledegg.mp4,3,opencv,181.8,15.0,2727,320,240,False,False,False,False,
bf_P05_cam01_P05_cereals.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P05_cam01_P05_cereals.mp4,1,opencv,78.933333,15.0,1184,320,240,False,False,False,False,
bf_P05_cam01_P05_juice.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P05_cam01_P05_juice.mp4,1,opencv,186.2,15.0,2793,320,240,False,False,False,False,
bf_P06_cam01_P06_pancake.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P06_cam01_P06_pancake.mp4,2,opencv,332.4,15.0,4986,320,240,False,False,False,False,
bf_P07_cam01_P07_scrambledegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P07_cam01_P07_scrambledegg.mp4,1,opencv,151.333333,15.0,2270,320,240,False,False,False,False,
bf_P07_webcam01_P07_friedegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P07_webcam01_P07_friedegg.mp4,29,opencv,199.266667,15.0,2989,320,240,False,False,False,False,
bf_P08_webcam01_P08_sandwich.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P08_webcam01_P08_sandwich.mp4,1,opencv,44.866667,15.0,673,320,240,False,False,False,False,
bf_P09_cam01_P09_coffee.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P09_cam01_P09_coffee.mp4,1,opencv,38.2,15.0,573,320,240,False,False,False,False,
bf_P10_webcam01_P10_pancake.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P10_webcam01_P10_pancake.mp4,1,opencv,305.2,15.0,4578,320,240,False,False,False,False,
bf_P11_cam01_P11_milk.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P11_cam01_P11_milk.mp4,1,opencv,51.8,15.0,777,320,240,False,False,False,False,
bf_P13_cam01_P13_scrambledegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P13_cam01_P13_scrambledegg.mp4,12,opencv,113.133333,15.0,1697,320,240,False,False,False,False,
bf_P13_webcam01_P13_pancake.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P13_webcam01_P13_pancake.mp4,21,opencv,296.0,14.993243,4438,320,240,False,False,False,False,
bf_P13_webcam01_P13_scrambledegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P13_webcam01_P13_scrambledegg.mp4,11,opencv,113.133333,15.0,1697,320,240,False,False,False,False,
bf_P14_cam01_P14_pancake.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P14_cam01_P14_pancake.mp4,1,opencv,395.2,15.0,5928,320,240,False,False,False,False,
bf_P14_webcam01_P14_sandwich.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P14_webcam01_P14_sandwich.mp4,2,opencv,98.133333,15.0,1472,320,240,False,False,False,False,
bf_P15_webcam01_P15_scrambledegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P15_webcam01_P15_scrambledegg.mp4,7,opencv,117.6,15.0,1764,320,240,False,False,False,False,
bf_P16_webcam01_P16_pancake.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P16_webcam01_P16_pancake.mp4,1,opencv,536.133333,15.0,8042,320,240,False,False,False,False,
bf_P19_cam01_P19_pancake.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P19_cam01_P19_pancake.mp4,29,opencv,263.6,15.0,3954,320,240,False,False,False,False,
bf_P20_cam01_P20_cereals.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P20_cam01_P20_cereals.mp4,1,opencv,36.533333,15.0,548,320,240,False,False,False,False,
bf_P22_webcam02_P22_scrambledegg.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P22_webcam02_P22_scrambledegg.mp4,3,opencv,152.866667,15.0,2293,320,180,False,False,False,False,
bf_P23_webcam01_P23_tea.mp4,bf,/mnt/Data/ah66742/timelogic/videos/val/combined_2k_videos/bf_P23_webcam01_P23_tea.mp4,1,opencv,47.666667,15.0,715,320,240,False,False,False,False,
